message
"{'loss': 0.0603, 'learning_rate': 3.916975935392013e-05, 'epoch': 0.22}"
"{'loss': 0.105, 'learning_rate': 3.9163924094951335e-05, 'epoch': 0.22}"
"{'loss': 0.0792, 'learning_rate': 3.915808883598254e-05, 'epoch': 0.22}"
"{'loss': 0.0665, 'learning_rate': 3.915225357701375e-05, 'epoch': 0.22}"
"{'loss': 0.0661, 'learning_rate': 3.914641831804496e-05, 'epoch': 0.22}"
"{'loss': 0.1023, 'learning_rate': 3.914058305907617e-05, 'epoch': 0.22}"
"{'loss': 0.0794, 'learning_rate': 3.913474780010737e-05, 'epoch': 0.22}"
"{'loss': 0.0599, 'learning_rate': 3.912891254113858e-05, 'epoch': 0.22}"
"{'loss': 0.084, 'learning_rate': 3.9123077282169784e-05, 'epoch': 0.22}"
"{'loss': 0.0696, 'learning_rate': 3.911724202320099e-05, 'epoch': 0.22}"
"{'loss': 0.069, 'learning_rate': 3.91114067642322e-05, 'epoch': 0.22}"
"{'loss': 0.0626, 'learning_rate': 3.910557150526341e-05, 'epoch': 0.22}"
"{'loss': 0.1258, 'learning_rate': 3.909973624629461e-05, 'epoch': 0.22}"
"{'loss': 0.1049, 'learning_rate': 3.9093900987325824e-05, 'epoch': 0.22}"
"{'loss': 0.0902, 'learning_rate': 3.9088065728357025e-05, 'epoch': 0.22}"
"{'loss': 0.0959, 'learning_rate': 3.908223046938823e-05, 'epoch': 0.22}"
"{'loss': 0.0981, 'learning_rate': 3.907639521041944e-05, 'epoch': 0.22}"
"{'loss': 0.1035, 'learning_rate': 3.907055995145065e-05, 'epoch': 0.22}"
"{'loss': 0.1368, 'learning_rate': 3.906472469248185e-05, 'epoch': 0.22}"
"{'loss': 0.1123, 'learning_rate': 3.9058889433513065e-05, 'epoch': 0.22}"
"{'loss': 0.0719, 'learning_rate': 3.9053054174544266e-05, 'epoch': 0.22}"
"{'loss': 0.0971, 'learning_rate': 3.9047218915575474e-05, 'epoch': 0.22}"
"{'loss': 0.1081, 'learning_rate': 3.904138365660668e-05, 'epoch': 0.22}"
"{'loss': 0.0896, 'learning_rate': 3.903554839763789e-05, 'epoch': 0.22}"
"{'loss': 0.0766, 'learning_rate': 3.902971313866909e-05, 'epoch': 0.22}"
"{'loss': 0.0891, 'learning_rate': 3.9023877879700306e-05, 'epoch': 0.22}"
"{'loss': 0.0899, 'learning_rate': 3.901804262073151e-05, 'epoch': 0.22}"
"{'loss': 0.0854, 'learning_rate': 3.9012207361762715e-05, 'epoch': 0.22}"
"{'loss': 0.0892, 'learning_rate': 3.900637210279392e-05, 'epoch': 0.22}"
"{'loss': 0.0747, 'learning_rate': 3.900053684382513e-05, 'epoch': 0.22}"
"{'loss': 0.0861, 'learning_rate': 3.899470158485634e-05, 'epoch': 0.22}"
"{'loss': 0.0672, 'learning_rate': 3.8988866325887547e-05, 'epoch': 0.22}"
"{'loss': 0.0964, 'learning_rate': 3.8983031066918755e-05, 'epoch': 0.22}"
"{'loss': 0.0645, 'learning_rate': 3.8977195807949956e-05, 'epoch': 0.22}"
"{'loss': 0.1001, 'learning_rate': 3.897136054898117e-05, 'epoch': 0.23}"
"{'loss': 0.0909, 'learning_rate': 3.896552529001237e-05, 'epoch': 0.23}"
"{'loss': 0.0836, 'learning_rate': 3.895969003104358e-05, 'epoch': 0.23}"
"{'loss': 0.081, 'learning_rate': 3.895385477207479e-05, 'epoch': 0.23}"
"{'loss': 0.1024, 'learning_rate': 3.8948019513105996e-05, 'epoch': 0.23}"
"{'loss': 0.1322, 'learning_rate': 3.89421842541372e-05, 'epoch': 0.23}"
"{'loss': 0.0956, 'learning_rate': 3.893634899516841e-05, 'epoch': 0.23}"
"{'loss': 0.1062, 'learning_rate': 3.893051373619961e-05, 'epoch': 0.23}"
"{'loss': 0.0947, 'learning_rate': 3.892467847723082e-05, 'epoch': 0.23}"
"{'loss': 0.0696, 'learning_rate': 3.891884321826203e-05, 'epoch': 0.23}"
"{'loss': 0.101, 'learning_rate': 3.8913007959293237e-05, 'epoch': 0.23}"
"{'loss': 0.0793, 'learning_rate': 3.890717270032444e-05, 'epoch': 0.23}"
"{'loss': 0.0818, 'learning_rate': 3.890133744135565e-05, 'epoch': 0.23}"
"{'loss': 0.1001, 'learning_rate': 3.8895502182386854e-05, 'epoch': 0.23}"
"{'loss': 0.0956, 'learning_rate': 3.888966692341806e-05, 'epoch': 0.23}"
"{'loss': 0.0817, 'learning_rate': 3.888383166444927e-05, 'epoch': 0.23}"
"{'loss': 0.0724, 'learning_rate': 3.887799640548048e-05, 'epoch': 0.23}"
"{'loss': 0.0825, 'learning_rate': 3.887216114651168e-05, 'epoch': 0.23}"
"{'loss': 0.0982, 'learning_rate': 3.8866325887542894e-05, 'epoch': 0.23}"
"{'loss': 0.072, 'learning_rate': 3.8860490628574095e-05, 'epoch': 0.23}"
"{'loss': 0.1127, 'learning_rate': 3.88546553696053e-05, 'epoch': 0.23}"
"{'loss': 0.0877, 'learning_rate': 3.884882011063651e-05, 'epoch': 0.23}"
"{'loss': 0.1195, 'learning_rate': 3.884298485166772e-05, 'epoch': 0.23}"
"{'loss': 0.1153, 'learning_rate': 3.8837149592698927e-05, 'epoch': 0.23}"
"{'loss': 0.1255, 'learning_rate': 3.8831314333730135e-05, 'epoch': 0.23}"
"{'loss': 0.1001, 'learning_rate': 3.882547907476134e-05, 'epoch': 0.23}"
"{'loss': 0.0813, 'learning_rate': 3.8819643815792544e-05, 'epoch': 0.23}"
"{'loss': 0.0936, 'learning_rate': 3.881380855682376e-05, 'epoch': 0.23}"
"{'loss': 0.0845, 'learning_rate': 3.880797329785496e-05, 'epoch': 0.23}"
"{'loss': 0.0647, 'learning_rate': 3.880213803888617e-05, 'epoch': 0.23}"
"{'loss': 0.0984, 'learning_rate': 3.8796302779917376e-05, 'epoch': 0.23}"
"{'loss': 0.1053, 'learning_rate': 3.8790467520948584e-05, 'epoch': 0.23}"
"{'loss': 0.0977, 'learning_rate': 3.8784632261979785e-05, 'epoch': 0.23}"
"{'loss': 0.0845, 'learning_rate': 3.8778797003011e-05, 'epoch': 0.23}"
"{'loss': 0.1038, 'learning_rate': 3.87729617440422e-05, 'epoch': 0.23}"
"{'loss': 0.1224, 'learning_rate': 3.876712648507341e-05, 'epoch': 0.23}"
"{'loss': 0.0865, 'learning_rate': 3.8761291226104617e-05, 'epoch': 0.23}"
"{'loss': 0.0903, 'learning_rate': 3.8755455967135825e-05, 'epoch': 0.23}"
"{'loss': 0.0586, 'learning_rate': 3.8749620708167026e-05, 'epoch': 0.23}"
"{'loss': 0.1021, 'learning_rate': 3.874378544919824e-05, 'epoch': 0.23}"
"{'loss': 0.0579, 'learning_rate': 3.873795019022944e-05, 'epoch': 0.23}"
"{'loss': 0.0938, 'learning_rate': 3.873211493126065e-05, 'epoch': 0.23}"
"{'loss': 0.0975, 'learning_rate': 3.872627967229186e-05, 'epoch': 0.23}"
"{'loss': 0.0983, 'learning_rate': 3.8720444413323066e-05, 'epoch': 0.23}"
"{'loss': 0.0735, 'learning_rate': 3.871460915435427e-05, 'epoch': 0.23}"
"{'loss': 0.0901, 'learning_rate': 3.870877389538548e-05, 'epoch': 0.23}"
"{'loss': 0.0914, 'learning_rate': 3.870293863641668e-05, 'epoch': 0.23}"
"{'loss': 0.0849, 'learning_rate': 3.869710337744789e-05, 'epoch': 0.23}"
"{'loss': 0.0712, 'learning_rate': 3.86912681184791e-05, 'epoch': 0.23}"
"{'loss': 0.0724, 'learning_rate': 3.8685432859510307e-05, 'epoch': 0.23}"
"{'loss': 0.0699, 'learning_rate': 3.8679597600541514e-05, 'epoch': 0.23}"
"{'loss': 0.0905, 'learning_rate': 3.867376234157272e-05, 'epoch': 0.23}"
"{'loss': 0.0969, 'learning_rate': 3.866792708260393e-05, 'epoch': 0.23}"
"{'loss': 0.0674, 'learning_rate': 3.866209182363513e-05, 'epoch': 0.23}"
"{'loss': 0.0743, 'learning_rate': 3.8656256564666346e-05, 'epoch': 0.23}"
"{'loss': 0.0782, 'learning_rate': 3.865042130569755e-05, 'epoch': 0.23}"
"{'loss': 0.1223, 'learning_rate': 3.8644586046728755e-05, 'epoch': 0.23}"
"{'loss': 0.109, 'learning_rate': 3.8638750787759963e-05, 'epoch': 0.23}"
"{'loss': 0.0875, 'learning_rate': 3.863291552879117e-05, 'epoch': 0.23}"
"{'loss': 0.1043, 'learning_rate': 3.862708026982237e-05, 'epoch': 0.23}"
"{'loss': 0.0835, 'learning_rate': 3.862124501085359e-05, 'epoch': 0.23}"
"{'loss': 0.0707, 'learning_rate': 3.861540975188479e-05, 'epoch': 0.23}"
"{'loss': 0.1001, 'learning_rate': 3.8609574492915997e-05, 'epoch': 0.23}"
"{'loss': 0.0739, 'learning_rate': 3.8603739233947204e-05, 'epoch': 0.23}"
"{'loss': 0.0932, 'learning_rate': 3.859790397497841e-05, 'epoch': 0.23}"
"{'loss': 0.0896, 'learning_rate': 3.8592068716009614e-05, 'epoch': 0.23}"
"{'loss': 0.065, 'learning_rate': 3.858623345704083e-05, 'epoch': 0.23}"
"{'loss': 0.0985, 'learning_rate': 3.858039819807203e-05, 'epoch': 0.23}"
"{'loss': 0.0944, 'learning_rate': 3.857456293910324e-05, 'epoch': 0.23}"
"{'loss': 0.1071, 'learning_rate': 3.8568727680134445e-05, 'epoch': 0.23}"
"{'loss': 0.0808, 'learning_rate': 3.8562892421165653e-05, 'epoch': 0.23}"
"{'loss': 0.1069, 'learning_rate': 3.8557057162196855e-05, 'epoch': 0.23}"
"{'loss': 0.093, 'learning_rate': 3.855122190322807e-05, 'epoch': 0.23}"
"{'loss': 0.0766, 'learning_rate': 3.854538664425927e-05, 'epoch': 0.23}"
"{'loss': 0.0984, 'learning_rate': 3.853955138529048e-05, 'epoch': 0.23}"
"{'loss': 0.0694, 'learning_rate': 3.8533716126321686e-05, 'epoch': 0.23}"
"{'loss': 0.0863, 'learning_rate': 3.8527880867352894e-05, 'epoch': 0.23}"
"{'loss': 0.0811, 'learning_rate': 3.85220456083841e-05, 'epoch': 0.23}"
"{'loss': 0.0995, 'learning_rate': 3.851621034941531e-05, 'epoch': 0.23}"
"{'loss': 0.0718, 'learning_rate': 3.851037509044652e-05, 'epoch': 0.23}"
"{'loss': 0.0972, 'learning_rate': 3.850453983147772e-05, 'epoch': 0.23}"
"{'loss': 0.084, 'learning_rate': 3.8498704572508934e-05, 'epoch': 0.23}"
"{'loss': 0.0882, 'learning_rate': 3.8492869313540135e-05, 'epoch': 0.23}"
"{'loss': 0.0942, 'learning_rate': 3.8487034054571343e-05, 'epoch': 0.23}"
"{'loss': 0.0879, 'learning_rate': 3.848119879560255e-05, 'epoch': 0.23}"
"{'loss': 0.1001, 'learning_rate': 3.847536353663376e-05, 'epoch': 0.23}"
"{'loss': 0.0915, 'learning_rate': 3.846952827766496e-05, 'epoch': 0.24}"
"{'loss': 0.0816, 'learning_rate': 3.8463693018696175e-05, 'epoch': 0.24}"
"{'loss': 0.1028, 'learning_rate': 3.8457857759727376e-05, 'epoch': 0.24}"
"{'loss': 0.0859, 'learning_rate': 3.8452022500758584e-05, 'epoch': 0.24}"
"{'loss': 0.0953, 'learning_rate': 3.844618724178979e-05, 'epoch': 0.24}"
"{'loss': 0.1095, 'learning_rate': 3.8440351982821e-05, 'epoch': 0.24}"
"{'loss': 0.0767, 'learning_rate': 3.84345167238522e-05, 'epoch': 0.24}"
"{'loss': 0.0732, 'learning_rate': 3.8428681464883416e-05, 'epoch': 0.24}"
"{'loss': 0.0947, 'learning_rate': 3.842284620591462e-05, 'epoch': 0.24}"
"{'loss': 0.0777, 'learning_rate': 3.8417010946945825e-05, 'epoch': 0.24}"
"{'loss': 0.1127, 'learning_rate': 3.8411175687977033e-05, 'epoch': 0.24}"
"{'loss': 0.0754, 'learning_rate': 3.840534042900824e-05, 'epoch': 0.24}"
"{'loss': 0.1076, 'learning_rate': 3.839950517003944e-05, 'epoch': 0.24}"
"{'loss': 0.0964, 'learning_rate': 3.839366991107066e-05, 'epoch': 0.24}"
"{'loss': 0.0898, 'learning_rate': 3.838783465210186e-05, 'epoch': 0.24}"
"{'loss': 0.0846, 'learning_rate': 3.8381999393133066e-05, 'epoch': 0.24}"
"{'loss': 0.0983, 'learning_rate': 3.8376164134164274e-05, 'epoch': 0.24}"
"{'loss': 0.0768, 'learning_rate': 3.837032887519548e-05, 'epoch': 0.24}"
"{'loss': 0.1005, 'learning_rate': 3.836449361622669e-05, 'epoch': 0.24}"
"{'loss': 0.0669, 'learning_rate': 3.83586583572579e-05, 'epoch': 0.24}"
"{'loss': 0.0953, 'learning_rate': 3.8352823098289106e-05, 'epoch': 0.24}"
"{'loss': 0.0611, 'learning_rate': 3.834698783932031e-05, 'epoch': 0.24}"
"{'loss': 0.0955, 'learning_rate': 3.834115258035152e-05, 'epoch': 0.24}"
"{'loss': 0.0911, 'learning_rate': 3.833531732138272e-05, 'epoch': 0.24}"
"{'loss': 0.0962, 'learning_rate': 3.832948206241393e-05, 'epoch': 0.24}"
"{'loss': 0.1048, 'learning_rate': 3.832364680344514e-05, 'epoch': 0.24}"
"{'loss': 0.0956, 'learning_rate': 3.831781154447635e-05, 'epoch': 0.24}"
"{'loss': 0.0805, 'learning_rate': 3.831197628550755e-05, 'epoch': 0.24}"
"{'loss': 0.1074, 'learning_rate': 3.830614102653876e-05, 'epoch': 0.24}"
"{'loss': 0.1151, 'learning_rate': 3.8300305767569964e-05, 'epoch': 0.24}"
"{'loss': 0.097, 'learning_rate': 3.829447050860117e-05, 'epoch': 0.24}"
"{'loss': 0.1066, 'learning_rate': 3.828863524963238e-05, 'epoch': 0.24}"
"{'loss': 0.0882, 'learning_rate': 3.828279999066359e-05, 'epoch': 0.24}"
"{'loss': 0.0869, 'learning_rate': 3.827696473169479e-05, 'epoch': 0.24}"
"{'loss': 0.0859, 'learning_rate': 3.8271129472726004e-05, 'epoch': 0.24}"
"{'loss': 0.1437, 'learning_rate': 3.8265294213757205e-05, 'epoch': 0.24}"
"{'loss': 0.1085, 'learning_rate': 3.825945895478841e-05, 'epoch': 0.24}"
"{'loss': 0.0837, 'learning_rate': 3.825362369581962e-05, 'epoch': 0.24}"
"{'loss': 0.0627, 'learning_rate': 3.824778843685083e-05, 'epoch': 0.24}"
"{'loss': 0.0882, 'learning_rate': 3.824195317788204e-05, 'epoch': 0.24}"
"{'loss': 0.079, 'learning_rate': 3.8236117918913245e-05, 'epoch': 0.24}"
"{'loss': 0.0793, 'learning_rate': 3.8230282659944446e-05, 'epoch': 0.24}"
"{'loss': 0.1049, 'learning_rate': 3.8224447400975654e-05, 'epoch': 0.24}"
"{'loss': 0.1066, 'learning_rate': 3.821861214200686e-05, 'epoch': 0.24}"
"{'loss': 0.0909, 'learning_rate': 3.821277688303807e-05, 'epoch': 0.24}"
"{'loss': 0.0964, 'learning_rate': 3.820694162406928e-05, 'epoch': 0.24}"
"{'loss': 0.0664, 'learning_rate': 3.8201106365100486e-05, 'epoch': 0.24}"
"{'loss': 0.0965, 'learning_rate': 3.8195271106131694e-05, 'epoch': 0.24}"
"{'loss': 0.0953, 'learning_rate': 3.8189435847162895e-05, 'epoch': 0.24}"
"{'loss': 0.1117, 'learning_rate': 3.818360058819411e-05, 'epoch': 0.24}"
"{'loss': 0.0784, 'learning_rate': 3.817776532922531e-05, 'epoch': 0.24}"
"{'loss': 0.1047, 'learning_rate': 3.817193007025652e-05, 'epoch': 0.24}"
"{'loss': 0.0911, 'learning_rate': 3.816609481128773e-05, 'epoch': 0.24}"
"{'loss': 0.0884, 'learning_rate': 3.8160259552318935e-05, 'epoch': 0.24}"
"{'loss': 0.0739, 'learning_rate': 3.8154424293350136e-05, 'epoch': 0.24}"
"{'loss': 0.0826, 'learning_rate': 3.814858903438135e-05, 'epoch': 0.24}"
"{'loss': 0.0922, 'learning_rate': 3.814275377541255e-05, 'epoch': 0.24}"
"{'loss': 0.0651, 'learning_rate': 3.813691851644376e-05, 'epoch': 0.24}"
"{'loss': 0.0802, 'learning_rate': 3.813108325747497e-05, 'epoch': 0.24}"
"{'loss': 0.0792, 'learning_rate': 3.8125247998506176e-05, 'epoch': 0.24}"
"{'loss': 0.1146, 'learning_rate': 3.811941273953738e-05, 'epoch': 0.24}"
"{'loss': 0.0873, 'learning_rate': 3.811357748056859e-05, 'epoch': 0.24}"
"{'loss': 0.1089, 'learning_rate': 3.810774222159979e-05, 'epoch': 0.24}"
"{'loss': 0.0735, 'learning_rate': 3.8101906962631e-05, 'epoch': 0.24}"
"{'loss': 0.0503, 'learning_rate': 3.809607170366221e-05, 'epoch': 0.24}"
"{'loss': 0.0825, 'learning_rate': 3.809023644469342e-05, 'epoch': 0.24}"
"{'loss': 0.1009, 'learning_rate': 3.8084401185724625e-05, 'epoch': 0.24}"
"{'loss': 0.0889, 'learning_rate': 3.807856592675583e-05, 'epoch': 0.24}"
"{'loss': 0.1303, 'learning_rate': 3.8072730667787034e-05, 'epoch': 0.24}"
"{'loss': 0.1121, 'learning_rate': 3.806689540881824e-05, 'epoch': 0.24}"
"{'loss': 0.0969, 'learning_rate': 3.806106014984945e-05, 'epoch': 0.24}"
"{'loss': 0.0716, 'learning_rate': 3.805522489088066e-05, 'epoch': 0.24}"
"{'loss': 0.0614, 'learning_rate': 3.8049389631911866e-05, 'epoch': 0.24}"
"{'loss': 0.0793, 'learning_rate': 3.8043554372943074e-05, 'epoch': 0.24}"
"{'loss': 0.0833, 'learning_rate': 3.803771911397428e-05, 'epoch': 0.24}"
"{'loss': 0.0985, 'learning_rate': 3.803188385500548e-05, 'epoch': 0.24}"
"{'loss': 0.0751, 'learning_rate': 3.80260485960367e-05, 'epoch': 0.24}"
"{'loss': 0.0986, 'learning_rate': 3.80202133370679e-05, 'epoch': 0.24}"
"{'loss': 0.1059, 'learning_rate': 3.801437807809911e-05, 'epoch': 0.24}"
"{'loss': 0.1147, 'learning_rate': 3.8008542819130315e-05, 'epoch': 0.24}"
"{'loss': 0.0888, 'learning_rate': 3.800270756016152e-05, 'epoch': 0.24}"
"{'loss': 0.0763, 'learning_rate': 3.7996872301192724e-05, 'epoch': 0.24}"
"{'loss': 0.101, 'learning_rate': 3.799103704222394e-05, 'epoch': 0.24}"
"{'loss': 0.0711, 'learning_rate': 3.798520178325514e-05, 'epoch': 0.24}"
"{'loss': 0.0762, 'learning_rate': 3.797936652428635e-05, 'epoch': 0.24}"
"{'loss': 0.0689, 'learning_rate': 3.7973531265317556e-05, 'epoch': 0.24}"
"{'loss': 0.1084, 'learning_rate': 3.7967696006348764e-05, 'epoch': 0.25}"
"{'loss': 0.0833, 'learning_rate': 3.7961860747379965e-05, 'epoch': 0.25}"
"{'loss': 0.0991, 'learning_rate': 3.795602548841118e-05, 'epoch': 0.25}"
"{'loss': 0.0485, 'learning_rate': 3.795019022944238e-05, 'epoch': 0.25}"
"{'loss': 0.1007, 'learning_rate': 3.794435497047359e-05, 'epoch': 0.25}"
"{'loss': 0.0586, 'learning_rate': 3.79385197115048e-05, 'epoch': 0.25}"
"{'loss': 0.0837, 'learning_rate': 3.7932684452536005e-05, 'epoch': 0.25}"
"{'loss': 0.0876, 'learning_rate': 3.792684919356721e-05, 'epoch': 0.25}"
"{'loss': 0.0534, 'learning_rate': 3.792101393459842e-05, 'epoch': 0.25}"
"{'loss': 0.074, 'learning_rate': 3.791517867562963e-05, 'epoch': 0.25}"
"{'loss': 0.0914, 'learning_rate': 3.790934341666083e-05, 'epoch': 0.25}"
"{'loss': 0.0815, 'learning_rate': 3.790350815769204e-05, 'epoch': 0.25}"
"{'loss': 0.1017, 'learning_rate': 3.7897672898723246e-05, 'epoch': 0.25}"
"{'loss': 0.0562, 'learning_rate': 3.7891837639754454e-05, 'epoch': 0.25}"
"{'loss': 0.0766, 'learning_rate': 3.788600238078566e-05, 'epoch': 0.25}"
"{'loss': 0.0782, 'learning_rate': 3.788016712181687e-05, 'epoch': 0.25}"
"{'loss': 0.1016, 'learning_rate': 3.787433186284807e-05, 'epoch': 0.25}"
"{'loss': 0.0914, 'learning_rate': 3.7868496603879286e-05, 'epoch': 0.25}"
"{'loss': 0.0577, 'learning_rate': 3.786266134491049e-05, 'epoch': 0.25}"
"{'loss': 0.0592, 'learning_rate': 3.7856826085941695e-05, 'epoch': 0.25}"
"{'loss': 0.0772, 'learning_rate': 3.78509908269729e-05, 'epoch': 0.25}"
"{'loss': 0.0706, 'learning_rate': 3.784515556800411e-05, 'epoch': 0.25}"
"{'loss': 0.0954, 'learning_rate': 3.783932030903531e-05, 'epoch': 0.25}"
"{'loss': 0.0716, 'learning_rate': 3.783348505006653e-05, 'epoch': 0.25}"
"{'loss': 0.0676, 'learning_rate': 3.782764979109773e-05, 'epoch': 0.25}"
"{'loss': 0.093, 'learning_rate': 3.7821814532128936e-05, 'epoch': 0.25}"
"{'loss': 0.0639, 'learning_rate': 3.7815979273160144e-05, 'epoch': 0.25}"
"{'loss': 0.0643, 'learning_rate': 3.781014401419135e-05, 'epoch': 0.25}"
"{'loss': 0.0931, 'learning_rate': 3.780430875522255e-05, 'epoch': 0.25}"
"{'loss': 0.104, 'learning_rate': 3.779847349625377e-05, 'epoch': 0.25}"
"{'loss': 0.1027, 'learning_rate': 3.779263823728497e-05, 'epoch': 0.25}"
"{'loss': 0.1175, 'learning_rate': 3.778680297831618e-05, 'epoch': 0.25}"
"{'loss': 0.1054, 'learning_rate': 3.7780967719347385e-05, 'epoch': 0.25}"
"{'loss': 0.0773, 'learning_rate': 3.777513246037859e-05, 'epoch': 0.25}"
"{'loss': 0.0736, 'learning_rate': 3.77692972014098e-05, 'epoch': 0.25}"
"{'loss': 0.0984, 'learning_rate': 3.776346194244101e-05, 'epoch': 0.25}"
"{'loss': 0.0773, 'learning_rate': 3.775762668347222e-05, 'epoch': 0.25}"
"{'loss': 0.0809, 'learning_rate': 3.775179142450342e-05, 'epoch': 0.25}"
"{'loss': 0.056, 'learning_rate': 3.7745956165534626e-05, 'epoch': 0.25}"
"{'loss': 0.0677, 'learning_rate': 3.7740120906565834e-05, 'epoch': 0.25}"
"{'loss': 0.0567, 'learning_rate': 3.773428564759704e-05, 'epoch': 0.25}"
"{'loss': 0.0808, 'learning_rate': 3.772845038862825e-05, 'epoch': 0.25}"
"{'loss': 0.0913, 'learning_rate': 3.772261512965946e-05, 'epoch': 0.25}"
"{'loss': 0.0952, 'learning_rate': 3.771677987069066e-05, 'epoch': 0.25}"
"{'loss': 0.0934, 'learning_rate': 3.7710944611721874e-05, 'epoch': 0.25}"
"{'loss': 0.0948, 'learning_rate': 3.7705109352753075e-05, 'epoch': 0.25}"
"{'loss': 0.0673, 'learning_rate': 3.769927409378428e-05, 'epoch': 0.25}"
"{'loss': 0.076, 'learning_rate': 3.769343883481549e-05, 'epoch': 0.25}"
"{'loss': 0.0942, 'learning_rate': 3.76876035758467e-05, 'epoch': 0.25}"
"{'loss': 0.0786, 'learning_rate': 3.76817683168779e-05, 'epoch': 0.25}"
"{'loss': 0.0893, 'learning_rate': 3.7675933057909115e-05, 'epoch': 0.25}"
"{'loss': 0.0865, 'learning_rate': 3.7670097798940316e-05, 'epoch': 0.25}"
"{'loss': 0.0706, 'learning_rate': 3.7664262539971524e-05, 'epoch': 0.25}"
"{'loss': 0.091, 'learning_rate': 3.765842728100273e-05, 'epoch': 0.25}"
"{'loss': 0.0898, 'learning_rate': 3.765259202203394e-05, 'epoch': 0.25}"
"{'loss': 0.109, 'learning_rate': 3.764675676306514e-05, 'epoch': 0.25}"
"{'loss': 0.0819, 'learning_rate': 3.7640921504096356e-05, 'epoch': 0.25}"
"{'loss': 0.1006, 'learning_rate': 3.763508624512756e-05, 'epoch': 0.25}"
"{'loss': 0.0892, 'learning_rate': 3.7629250986158765e-05, 'epoch': 0.25}"
"{'loss': 0.0861, 'learning_rate': 3.762341572718997e-05, 'epoch': 0.25}"
"{'loss': 0.0667, 'learning_rate': 3.761758046822118e-05, 'epoch': 0.25}"
"{'loss': 0.0825, 'learning_rate': 3.761174520925239e-05, 'epoch': 0.25}"
"{'loss': 0.1056, 'learning_rate': 3.76059099502836e-05, 'epoch': 0.25}"
"{'loss': 0.0959, 'learning_rate': 3.7600074691314805e-05, 'epoch': 0.25}"
"{'loss': 0.0869, 'learning_rate': 3.7594239432346006e-05, 'epoch': 0.25}"
"{'loss': 0.0903, 'learning_rate': 3.758840417337722e-05, 'epoch': 0.25}"
"{'loss': 0.0651, 'learning_rate': 3.758256891440842e-05, 'epoch': 0.25}"
"{'loss': 0.0815, 'learning_rate': 3.757673365543963e-05, 'epoch': 0.25}"
"{'loss': 0.1038, 'learning_rate': 3.757089839647084e-05, 'epoch': 0.25}"
"{'loss': 0.1015, 'learning_rate': 3.7565063137502046e-05, 'epoch': 0.25}"
"{'loss': 0.0931, 'learning_rate': 3.755922787853325e-05, 'epoch': 0.25}"
"{'loss': 0.067, 'learning_rate': 3.755339261956446e-05, 'epoch': 0.25}"
"{'loss': 0.0746, 'learning_rate': 3.754755736059566e-05, 'epoch': 0.25}"
"{'loss': 0.072, 'learning_rate': 3.754172210162687e-05, 'epoch': 0.25}"
"{'loss': 0.0757, 'learning_rate': 3.753588684265808e-05, 'epoch': 0.25}"
"{'loss': 0.0964, 'learning_rate': 3.753005158368929e-05, 'epoch': 0.25}"
"{'loss': 0.0684, 'learning_rate': 3.752421632472049e-05, 'epoch': 0.25}"
"{'loss': 0.1009, 'learning_rate': 3.75183810657517e-05, 'epoch': 0.25}"
"{'loss': 0.0706, 'learning_rate': 3.7512545806782904e-05, 'epoch': 0.25}"
"{'loss': 0.0933, 'learning_rate': 3.750671054781411e-05, 'epoch': 0.25}"
"{'loss': 0.0886, 'learning_rate': 3.750087528884532e-05, 'epoch': 0.25}"
"{'loss': 0.0962, 'learning_rate': 3.749504002987653e-05, 'epoch': 0.25}"
"{'loss': 0.1085, 'learning_rate': 3.748920477090773e-05, 'epoch': 0.25}"
"{'loss': 0.1023, 'learning_rate': 3.7483369511938944e-05, 'epoch': 0.25}"
"{'loss': 0.071, 'learning_rate': 3.7477534252970145e-05, 'epoch': 0.25}"
"{'loss': 0.0813, 'learning_rate': 3.747169899400135e-05, 'epoch': 0.25}"
"{'loss': 0.072, 'learning_rate': 3.746586373503256e-05, 'epoch': 0.26}"
"{'loss': 0.0672, 'learning_rate': 3.746002847606377e-05, 'epoch': 0.26}"
"{'loss': 0.1002, 'learning_rate': 3.745419321709498e-05, 'epoch': 0.26}"
"{'loss': 0.0775, 'learning_rate': 3.7448357958126185e-05, 'epoch': 0.26}"
"{'loss': 0.0982, 'learning_rate': 3.744252269915739e-05, 'epoch': 0.26}"
"{'loss': 0.0721, 'learning_rate': 3.7436687440188594e-05, 'epoch': 0.26}"
"{'loss': 0.0796, 'learning_rate': 3.743085218121981e-05, 'epoch': 0.26}"
